,Transaction ID,Date,Product,Source,Count of Sessions,Quantity,Product Revenue,Landing Page,Device Category
261,#11765,20191201,Accessory,google,1,1,"$1,699.00",/products/the-haven-tandem-kayak,tablet
262,#11766,20191201,Accessory,google,1,1,"$1,699.00",/,desktop
263,#11767,20191201,Accessory,google,1,2,$750.00,/,mobile
264,#11767,20191201,Boat E,google,1,2,$358.00,/,mobile
265,#11767,20191201,Accessory,google,1,1,$90.00,/,mobile
266,#11767,20191201,Accessory,google,1,1,$90.00,/,mobile
267,#11767,20191201,Boat E,google,1,2,"$1,698.00",/,mobile
268,#11768,20191201,Accessory,google,3,1,$15.00,/,mobile
269,#11769,20191201,Accessory,(direct),1,1,"$1,299.00",/pages/oru-kayak-holiday-sale,mobile
270,#11769,20191201,Accessory,(direct),1,1,$90.00,/pages/oru-kayak-holiday-sale,mobile
271,#11769,20191201,Accessory,(direct),1,1,$25.00,/pages/oru-kayak-holiday-sale,mobile
272,#11770,20191201,Boat B,(direct),3,2,"$2,078.40",/products/beach-lt,desktop
273,#11771,20191201,Boat A,(direct),4,1,"$1,279.20",/,mobile
274,#11772,20191201,Accessory,yahoo,1,1,$30.00,/collections/replacementparts,desktop
275,#11772,20191201,Accessory,yahoo,1,1,$30.00,/collections/replacementparts,desktop
276,#11773,20191201,Accessory,Highly Engaged (30 days),6,1,"$1,299.00",/checkout/shipping?refresh_count=1,desktop
277,#11774,20191201,Accessory,OrderlyEmails,5,1,"$1,299.00",/,mobile
278,#11774,20191201,Accessory,OrderlyEmails,5,1,$90.00,/,mobile
279,#11774,20191201,Accessory,OrderlyEmails,5,1,$25.00,/,mobile
280,#11754,20191130,Accessory,google,2,2,$140.00,/products/bay-st?variant=12128524353&currency=USD,tablet
281,#11754,20191130,Accessory,google,2,1,"$2,799.00",/products/bay-st?variant=12128524353&currency=USD,tablet
282,#11754,20191130,Accessory,google,2,2,$298.00,/products/bay-st?variant=12128524353&currency=USD,tablet
283,#11754,20191130,Accessory,google,2,2,$180.00,/products/bay-st?variant=12128524353&currency=USD,tablet
284,#11754,20191130,Accessory,google,2,1,$15.00,/products/bay-st?variant=12128524353&currency=USD,tablet
285,#11754,20191130,Accessory,google,2,2,$50.00,/products/bay-st?variant=12128524353&currency=USD,tablet
286,#11755,20191130,Accessory,Bay Area Customers,11,1,"$1,699.00",/products/oru-kayak-holiday-sale-package-5?_ke=eyJrbF9lbWFpbCI6ICJuYXlkaWFnaW5ldHRlQGdtYWlsLmNvbSIsICJrbF9jb21wYW55X2lkIjogIkpIYkt3MyJ9,mobile
287,#11756,20191130,Accessory,Bay Area Customers,59,1,"$2,799.00",/,desktop
288,#11757,20191130,Boat A,(direct),1,1,"$1,279.20",/,mobile
289,#11758,20191130,Accessory,(direct),1,1,$149.00,/,mobile
290,#11758,20191130,Accessory,(direct),1,1,$199.00,/,mobile
291,#11758,20191130,Accessory,(direct),1,1,$25.00,/,mobile
292,#11760,20191130,Accessory,(direct),1,1,$25.00,/,desktop
293,#11760,20191130,Boat B,(direct),1,1,"$1,039.20",/,desktop
294,#11761,20191130,Boat E,affirm.com,2,1,$849.00,/checkout/thank_you,desktop
295,#11762,20191130,Accessory,affirm.com,14,1,"$1,299.00",/checkout/thank_you,tablet
296,#11762,20191130,Accessory,affirm.com,14,1,$90.00,/checkout/thank_you,tablet
297,#11763,20191130,Accessory,(direct),2,1,"$1,499.00",/cart,desktop
298,#11764,20191130,Accessory,adroll,10,1,"$2,199.00",/,desktop
299,#11735,20191129,Accessory,(direct),1,1,"$2,799.00",/,mobile
300,#11736,20191129,Accessory,google,1,1,"$1,299.00",/,desktop
301,#11738,20191129,Boat C,google,1,1,"$1,999.20",/,desktop
302,#11739,20191129,Accessory,(direct),6,1,"$1,699.00",/checkout/shipping,tablet
303,#11740,20191129,Boat B,(direct),2,1,"$1,039.20",/,desktop
304,#11741,20191129,Accessory,google,3,1,"$1,299.00",/,desktop
305,#11743,20191129,Accessory,bing,2,1,"$1,499.00",/,desktop
306,#11745,20191129,Accessory,l.instagram.com,1,1,"$1,299.00",/pages/oru-kayak-holiday-sale,mobile
307,#11746,20191129,Accessory,(direct),1,1,"$1,299.00",/,tablet
308,#11748,20191129,Boat E,google,1,1,$849.00,/products/oru-kayak-portable-folding-lightweight-recreational-kayak-for-beginners,mobile
309,#11749,20191129,Boat E,google,2,2,"$1,698.00",/checkout/contact_information,desktop
310,#11750,20191129,Accessory,privy,2,1,"$1,499.00",/?utm_email=@@@@070APG+iA8Et7BdvVEyoLkOOcqqC+A5uYQ8UNSw4WC2Sno+ReubylD5hY00tAL3s24I5yGhJ9JqyTZt/e285o2XKvyxICPoCkP/JFynj7tKuI/ANpKUCcEKXCvAafZAxk5hOvhfZuXYjpnnamJX4mLjsiSrx19usEiLvVW3tM2RF7q8=,desktop
311,#11751,20191129,Accessory,affirm.com,3,1,$65.00,/checkout/thank_you,desktop
312,#11751,20191129,Accessory,affirm.com,3,1,"$2,799.00",/checkout/thank_you,desktop
313,#11751,20191129,Accessory,affirm.com,3,1,$90.00,/checkout/thank_you,desktop
314,#11751,20191129,Accessory,affirm.com,3,1,$90.00,/checkout/thank_you,desktop
315,#11752,20191129,Accessory,m.facebook.com,3,1,"$1,699.00",/checkout/processing,mobile
316,#11753,20191129,Boat E,Bay Area Customers,5,1,$849.00,/cart,mobile
317,#11725,20191128,Boat B,google,2,1,"$1,039.20",/products/oru-kayak-portable-folding-lightweight-recreational-kayak-for-beginners,desktop
318,#11726,20191128,Accessory,google,3,2,$50.00,/products/the-haven-tandem-kayak?variant=12420235493473&currency=USD,desktop
319,#11726,20191128,Boat D,google,3,1,"$1,599.20",/products/the-haven-tandem-kayak?variant=12420235493473&currency=USD,desktop
320,#11727,20191128,Accessory,google,1,1,$65.00,/products/beach-lt,desktop
321,#11727,20191128,Accessory,google,1,1,$99.00,/products/beach-lt,desktop
322,#11727,20191128,Accessory,google,1,1,$90.00,/products/beach-lt,desktop
323,#11727,20191128,Accessory,google,1,1,$25.00,/products/beach-lt,desktop
324,#11727,20191128,Boat B,google,1,1,"$1,039.20",/products/beach-lt,desktop
325,#11728,20191128,Accessory,Bay Area Customers,1,1,"$1,499.00",/products/oru-kayak-holiday-sale-package-4?_ke=eyJrbF9lbWFpbCI6ICJjbGV2YUBzYWJhbmNpdW5pdi5lZHUiLCAia2xfY29tcGFueV9pZCI6ICJKSGJLdzMifQ==,desktop
326,#11728,20191128,Accessory,Bay Area Customers,1,1,$99.00,/products/oru-kayak-holiday-sale-package-4?_ke=eyJrbF9lbWFpbCI6ICJjbGV2YUBzYWJhbmNpdW5pdi5lZHUiLCAia2xfY29tcGFueV9pZCI6ICJKSGJLdzMifQ==,desktop
327,#11729,20191128,Boat E,Bay Area Customers,1,2,"$1,698.00",/products/oru-kayak-holiday-sale-package-1?_ke=eyJrbF9lbWFpbCI6ICJjYXJyaWV0aGVob2tpZUB5YWhvby5jb20iLCAia2xfY29tcGFueV9pZCI6ICJKSGJLdzMifQ==,desktop
328,#11730,20191128,Accessory,google,4,1,"$1,699.00",/,desktop
329,#11731,20191128,Accessory,pay.shopify.com,5,1,"$1,499.00",/checkout/thank_you,desktop
330,#11732,20191128,Boat A,google,8,1,"$1,279.20",/,tablet
331,#11733,20191128,Accessory,google,1,1,$30.00,/pages/assembly,desktop
332,#11704,20191127,Accessory,2zrirf4qd47zk2uv-1828165.shopifypreview.com,10,1,"$1,499.00",/cart,desktop
333,#11705,20191127,Accessory,affirm.com,4,1,"$1,699.00",/checkout/thank_you,mobile
334,#11706,20191127,Accessory,Bay Area Customers,5,1,"$1,299.00",/products/oru-kayak-holiday-sale-package-2?_ke=eyJrbF9lbWFpbCI6ICJyYWphbGk5NjAzQGdtYWlsLmNvbSIsICJrbF9jb21wYW55X2lkIjogIkpIYkt3MyJ9,mobile
335,#11707,20191127,Accessory,2zrirf4qd47zk2uv-1828165.shopifypreview.com,4,1,$18.00,/cart,desktop
336,#11707,20191127,Accessory,2zrirf4qd47zk2uv-1828165.shopifypreview.com,4,1,$18.00,/cart,desktop
337,#11708,20191127,Accessory,us.search.yahoo.com,3,1,$99.00,/,desktop
338,#11709,20191127,Boat B,google,1,1,"$1,039.20",/,desktop
339,#11710,20191127,Accessory,Bay Area Customers,1,1,"$1,699.00",/products/oru-kayak-holiday-sale-package-5?_ke=eyJrbF9lbWFpbCI6ICJnbUBydW1oaWxsLmNvbSIsICJrbF9jb21wYW55X2lkIjogIkpIYkt3MyJ9,desktop
340,#11711,20191127,Boat E,dealspotr.com,2,1,$179.00,/?avad=228997_f17db19e1,mobile
341,#11711,20191127,Boat E,dealspotr.com,2,1,$849.00,/?avad=228997_f17db19e1,mobile
342,#11712,20191127,Accessory,Bay Area Customers,4,1,"$2,799.00",/products/oru-kayak-holiday-sale-package-2?_ke=eyJrbF9lbWFpbCI6ICJzb25qYS5iZWhua2VAZ21haWwuY29tIiwgImtsX2NvbXBhbnlfaWQiOiAiSkhiS3czIn0=,desktop
343,#11713,20191127,Accessory,bing,1,1,"$1,499.00",/,desktop
344,#11714,20191127,Accessory,Bay Area Customers,3,1,"$1,499.00",/checkout/shipping,desktop
345,#11715,20191127,Accessory,Bay Area Customers,1,1,$149.00,/products/oru-kayak-holiday-sale-package-6?_ke=eyJrbF9lbWFpbCI6ICJkZm9ydGVzY3VlQGNjYS5lZHUiLCAia2xfY29tcGFueV9pZCI6ICJKSGJLdzMifQ==,tablet
346,#11715,20191127,Accessory,Bay Area Customers,1,1,$199.00,/products/oru-kayak-holiday-sale-package-6?_ke=eyJrbF9lbWFpbCI6ICJkZm9ydGVzY3VlQGNjYS5lZHUiLCAia2xfY29tcGFueV9pZCI6ICJKSGJLdzMifQ==,tablet
347,#11715,20191127,Accessory,Bay Area Customers,1,1,$99.00,/products/oru-kayak-holiday-sale-package-6?_ke=eyJrbF9lbWFpbCI6ICJkZm9ydGVzY3VlQGNjYS5lZHUiLCAia2xfY29tcGFueV9pZCI6ICJKSGJLdzMifQ==,tablet
348,#11715,20191127,Accessory,Bay Area Customers,1,1,$25.00,/products/oru-kayak-holiday-sale-package-6?_ke=eyJrbF9lbWFpbCI6ICJkZm9ydGVzY3VlQGNjYS5lZHUiLCAia2xfY29tcGFueV9pZCI6ICJKSGJLdzMifQ==,tablet
349,#11715,20191127,Boat C,Bay Area Customers,1,1,"$1,999.20",/products/oru-kayak-holiday-sale-package-6?_ke=eyJrbF9lbWFpbCI6ICJkZm9ydGVzY3VlQGNjYS5lZHUiLCAia2xfY29tcGFueV9pZCI6ICJKSGJLdzMifQ==,tablet
350,#11716,20191127,Accessory,Bay Area Customers,1,1,$18.00,/products/oru-kayak-holiday-sale-package-6?_ke=eyJrbF9lbWFpbCI6ICJpYW5yb3dzYnlAZ21haWwuY29tIiwgImtsX2NvbXBhbnlfaWQiOiAiSkhiS3czIn0=,desktop
351,#11716,20191127,Accessory,Bay Area Customers,1,1,"$2,199.00",/products/oru-kayak-holiday-sale-package-6?_ke=eyJrbF9lbWFpbCI6ICJpYW5yb3dzYnlAZ21haWwuY29tIiwgImtsX2NvbXBhbnlfaWQiOiAiSkhiS3czIn0=,desktop
352,#11717,20191127,Accessory,Bay Area Customers,1,1,"$1,499.00",/pages/oru-kayak-holiday-sale?_ke=eyJrbF9lbWFpbCI6ICJsZWFoY2F0QGdtYWlsLmNvbSIsICJrbF9jb21wYW55X2lkIjogIkpIYkt3MyJ9,desktop
353,#11718,20191127,Accessory,Bay Area Customers,2,1,"$1,699.00",/collections/accessories,desktop
354,#11719,20191127,Accessory,affirm.com,2,1,"$1,299.00",/checkout/thank_you,mobile
355,#11720,20191127,Boat C,google,3,1,"$2,499.00",/checkout/payment,desktop
356,#11720,20191127,Accessory,google,3,1,$65.00,/checkout/payment,desktop
357,#11720,20191127,Accessory,google,3,1,$79.00,/checkout/payment,desktop
358,#11720,20191127,Accessory,google,3,1,$199.00,/checkout/payment,desktop
359,#11720,20191127,Accessory,google,3,1,$99.00,/checkout/payment,desktop
360,#11720,20191127,Accessory,google,3,1,$15.00,/checkout/payment,desktop
361,#11720,20191127,Accessory,google,3,1,$25.00,/checkout/payment,desktop
362,#11721,20191127,Accessory,Bay Area Customers,4,1,"$2,399.00",/,desktop
363,#11722,20191127,Accessory,google,2,1,"$2,199.00",/collections/accessory-packages,desktop
364,#11723,20191127,Accessory,couponsplusdeals.com,2,1,"$1,299.00",/?aff=19,mobile
365,#11695,20191126,Accessory,10jbm83uihpexxum-1828165.shopifypreview.com,1,1,$99.00,/cart,desktop
366,#11695,20191126,Accessory,10jbm83uihpexxum-1828165.shopifypreview.com,1,1,$110.00,/cart,desktop
367,#11695,20191126,Boat B,10jbm83uihpexxum-1828165.shopifypreview.com,1,1,"$1,299.00",/cart,desktop
368,#11696,20191126,Accessory,google,12,1,$18.00,/,desktop
369,#11698,20191126,Boat D,(direct),2,1,"$1,200.00",/checkout/shipping,desktop
370,#11698,20191126,Accessory,(direct),2,2,$198.00,/checkout/shipping,desktop
371,#11698,20191126,Accessory,(direct),2,1,$110.00,/checkout/shipping,desktop
372,#11698,20191126,Accessory,(direct),2,1,$110.00,/checkout/shipping,desktop
373,#11698,20191126,Accessory,(direct),2,1,$35.00,/checkout/shipping,desktop
374,#11699,20191126,Accessory,(direct),1,1,$99.00,/collections/accessories?_ke=eyJrbF9lbWFpbCI6ICJvcGllQHJlZHJvc2UubmV0IiwgImtsX2NvbXBhbnlfaWQiOiAiSkhiS3czIn0=,mobile
375,#11702,20191126,Accessory,google,3,1,$18.00,/checkout/payment,tablet
376,#11702,20191126,Accessory,google,3,1,"$1,499.00",/checkout/payment,tablet
377,#11702,20191126,Accessory,google,3,1,$79.00,/checkout/payment,tablet
378,#11702,20191126,Accessory,google,3,1,$25.00,/checkout/payment,tablet
379,#11703,20191126,Accessory,google,1,1,$15.00,/,mobile
380,#11694,20191125,Accessory,google,2,1,$25.00,/1828165/orders/643488bfc35b5a4a86a248f46f00bd6d,desktop
381,#11692,20191124,Accessory,google,2,1,$199.00,/,mobile
382,#11692,20191124,Accessory,google,2,1,$99.00,/,mobile
383,#11692,20191124,Boat A,google,2,1,"$1,599.00",/,mobile
384,#11693,20191124,Accessory,(direct),1,1,$70.00,/,desktop
385,#11689,20191123,Accessory,google,1,1,$70.00,/products/oru-float-bags,desktop
386,#11690,20191123,Boat E,2zrirf4qd47zk2uv-1828165.shopifypreview.com,11,1,$179.00,/,desktop
387,#11690,20191123,Boat E,2zrirf4qd47zk2uv-1828165.shopifypreview.com,11,1,$849.00,/,desktop
388,#11691,20191123,Boat E,google,1,1,$849.00,/products/oru-kayak-portable-folding-lightweight-recreational-kayak-for-beginners,desktop
389,#11684,20191122,Accessory,l.facebook.com,2,1,$18.00,/checkout/contact_information,desktop
390,#11685,20191122,Accessory,google,3,2,$36.00,/,desktop
391,#11687,20191122,Boat D,affirm.com,5,1,"$1,999.00",/checkout/thank_you,desktop
392,#11688,20191122,Accessory,paddling.com,6,1,$199.00,/collections/accessories?_ke=eyJrbF9lbWFpbCI6ICJqZWZmcmV5LmJpbmdoYW1AdHdjLmNvbSIsICJrbF9jb21wYW55X2lkIjogIkpIYkt3MyJ9,desktop
393,#11682,20191120,Accessory,(direct),2,1,$15.00,/checkout/contact_information,desktop
394,#11683,20191120,Boat E,privy,4,2,"$1,698.00",/1828165/orders/ca85885adf87c716465e0b2d896067f0,mobile
395,#11681,20191119,Accessory,(direct),1,1,$15.00,/collections/accessories/products/seat-wedge,mobile
396,#11681,20191119,Accessory,(direct),1,1,$25.00,/collections/accessories/products/seat-wedge,mobile
397,#11678,20191117,Accessory,indiegogo.com,2,2,$198.00,/collections/accessories/products/oru-paddle,mobile
398,#11679,20191117,Accessory,google,1,1,$15.00,/products/repair-kit,mobile
399,#11680,20191117,Accessory,google,1,4,$72.00,/collections/accessories,mobile
400,#11680,20191117,Accessory,google,1,2,$50.00,/collections/accessories,mobile
401,#11677,20191116,Accessory,(direct),3,1,$199.00,/,mobile
402,#11674,20191115,Accessory,google,1,1,$15.00,/,desktop
403,#11669,20191114,Accessory,orukayak.knoji.com,12,1,$199.00,/?avad=228997_e17a9f521,tablet
404,#11669,20191114,Boat A,orukayak.knoji.com,12,1,"$1,599.00",/?avad=228997_e17a9f521,tablet
405,#11664,20191113,Accessory,dealspotr.com,15,1,$25.00,/checkout/payment,mobile
406,#11665,20191113,Accessory,(direct),2,1,$65.00,/,desktop
407,#11665,20191113,Accessory,(direct),2,1,$70.00,/,desktop
408,#11665,20191113,Accessory,(direct),2,1,$149.00,/,desktop
409,#11666,20191113,Accessory,(direct),1,2,$50.00,/,desktop
410,#11666,20191113,Boat D,(direct),1,1,"$1,999.00",/,desktop
411,#11662,20191112,Boat A,google,4,1,"$1,599.00",/checkout/shipping,desktop
412,#11663,20191112,Accessory,(direct),1,1,$199.00,/checkout/payment,desktop
413,#11660,20191111,Accessory,(direct),1,1,$65.00,/products/beach-lt?avad=200231_c17a1f441,mobile
414,#11660,20191111,Accessory,(direct),1,2,$198.00,/products/beach-lt?avad=200231_c17a1f441,mobile
415,#11660,20191111,Accessory,(direct),1,2,$220.00,/products/beach-lt?avad=200231_c17a1f441,mobile
416,#11660,20191111,Accessory,(direct),1,2,$50.00,/products/beach-lt?avad=200231_c17a1f441,mobile
417,#11660,20191111,Boat D,(direct),1,1,"$1,999.00",/products/beach-lt?avad=200231_c17a1f441,mobile
418,#11661,20191111,Accessory,google,1,2,$298.00,/products/oru-skirt,desktop
419,#11657,20191110,Accessory,(direct),2,1,$15.00,/cart,desktop
420,#11658,20191110,Accessory,(direct),1,2,$36.00,/collections/accessories/products/oru-lights,mobile
421,#11656,20191109,Accessory,facebook.com,4,1,$30.00,/products/bay-st?variant=12128524353&fbclid=IwAR3ECowRkj7xCmhtxapDk732DjjXUNE5kupQMyDeJ1kdtPI-WOTCYUbFZ7s,tablet
422,#11653,20191107,Accessory,google,1,2,$198.00,/collections/kayaks,desktop
423,#11653,20191107,Accessory,google,1,2,$220.00,/collections/kayaks,desktop
424,#11653,20191107,Boat A,google,1,1,"$1,599.00",/collections/kayaks,desktop
425,#11652,20191106,Boat A,bing,1,2,"$2,798.00",/,desktop
426,#11652,20191106,Accessory,bing,1,2,$140.00,/,desktop
427,#11652,20191106,Accessory,bing,1,2,$158.00,/,desktop
428,#11652,20191106,Accessory,bing,1,1,$15.00,/,desktop
429,#11652,20191106,Accessory,bing,1,2,$50.00,/,desktop
430,#11649,20191105,Accessory,google,3,2,$398.00,/,desktop
431,#11649,20191105,Accessory,google,3,2,$198.00,/,desktop
432,#11649,20191105,Accessory,google,3,2,$50.00,/,desktop
433,#11649,20191105,Boat A,google,3,2,"$3,198.00",/,desktop
434,#11650,20191105,Boat B,google,809,1,"$1,299.00",/pages/support-center,desktop
435,#11650,20191105,Accessory,google,809,1,$199.00,/pages/support-center,desktop
436,#11650,20191105,Accessory,google,809,1,$99.00,/pages/support-center,desktop
437,#11650,20191105,Accessory,google,809,1,$25.00,/pages/support-center,desktop
438,#11651,20191105,Boat A,m.facebook.com,2,2,"$2,798.00",/products/bay-st?variant=12128524353,mobile
439,#11647,20191104,Accessory,OrderlyEmails,2,1,$25.00,/collections/accessories,desktop
440,#11648,20191104,Boat C,paddling.com,5,1,"$2,199.00",/products/the-coast-xt-2018,desktop
441,#11648,20191104,Accessory,paddling.com,5,1,$199.00,/products/the-coast-xt-2018,desktop
442,#11640,20191103,Boat B,affirm.com,3,1,$999.00,/checkout/thank_you,mobile
443,#11642,20191103,Boat B,google,1,1,$999.00,/,tablet
444,#11644,20191103,Accessory,google,1,1,$25.00,/,desktop
445,#11645,20191103,Accessory,(direct),1,1,$149.00,/cart,mobile
446,#11645,20191103,Accessory,(direct),1,1,$15.00,/cart,mobile
447,#11645,20191103,Accessory,(direct),1,1,$30.00,/cart,mobile
448,#11646,20191103,Boat D,affirm.com,2,1,"$1,699.00",/checkout/thank_you,desktop
449,#11646,20191103,Accessory,affirm.com,2,2,$36.00,/checkout/thank_you,desktop
450,#11646,20191103,Accessory,affirm.com,2,1,$65.00,/checkout/thank_you,desktop
451,#11646,20191103,Accessory,affirm.com,2,1,$99.00,/checkout/thank_you,desktop
452,#11646,20191103,Accessory,affirm.com,2,1,$110.00,/checkout/thank_you,desktop
453,#11646,20191103,Accessory,affirm.com,2,1,$25.00,/checkout/thank_you,desktop
454,#11635,20191102,Accessory,affirm.com,3,2,$198.00,/checkout/thank_you,mobile
455,#11635,20191102,Accessory,affirm.com,3,2,$220.00,/checkout/thank_you,mobile
456,#11635,20191102,Boat B,affirm.com,3,2,"$2,598.00",/checkout/thank_you,mobile
457,#11636,20191102,Boat B,indiegogo.com,12,1,$999.00,/pages/certified-refurbished-sale,mobile
458,#11639,20191102,Boat B,pay.shopify.com,2,1,$999.00,/checkout/thank_you,desktop
459,#11639,20191102,Accessory,pay.shopify.com,2,1,$99.00,/checkout/thank_you,desktop
460,#11639,20191102,Accessory,pay.shopify.com,2,1,$110.00,/checkout/thank_you,desktop
461,#11631,20191101,Boat D,google,1,1,"$1,699.00",/collections/certified-refurbished,desktop
462,#11632,20191101,Boat D,us.search.yahoo.com,1,1,"$1,699.00",/,desktop
463,#11632,20191101,Accessory,us.search.yahoo.com,1,1,$99.00,/,desktop
464,#11634,20191101,Boat B,google,21,1,$999.00,/checkout/shipping,desktop
465,#11634,20191101,Accessory,google,21,1,$99.00,/checkout/shipping,desktop
466,#11625,20191031,Boat D,(direct),6,1,"$1,699.00",/checkout/shipping,tablet
467,#11625,20191031,Accessory,(direct),6,2,$198.00,/checkout/shipping,tablet
468,#11625,20191031,Accessory,(direct),6,2,$50.00,/checkout/shipping,tablet
469,#11626,20191031,Boat B,s4.socialannex.net,3,2,"$1,998.00",/products/beach-lt-kayak-factory-firsts?s4_reward_code=none&incentive_id=1&stat_id=47388628,desktop
470,#11626,20191031,Accessory,s4.socialannex.net,3,2,$440.00,/products/beach-lt-kayak-factory-firsts?s4_reward_code=none&incentive_id=1&stat_id=47388628,desktop
471,#11626,20191031,Accessory,s4.socialannex.net,3,2,$398.00,/products/beach-lt-kayak-factory-firsts?s4_reward_code=none&incentive_id=1&stat_id=47388628,desktop
472,#11626,20191031,Accessory,s4.socialannex.net,3,2,$198.00,/products/beach-lt-kayak-factory-firsts?s4_reward_code=none&incentive_id=1&stat_id=47388628,desktop
473,#11627,20191031,Boat B,lm.facebook.com,12,1,$999.00,/,tablet
474,#11629,20191031,Accessory,google,8,1,$199.00,/,desktop
475,#11630,20191031,Boat B,facebook,1,1,$999.00,/pages/certified-refurbished-sale,mobile
476,#11621,20191030,Boat A,(direct),2,1,"$1,299.00",/,desktop
477,#11621,20191030,Accessory,(direct),2,1,$70.00,/,desktop
478,#11621,20191030,Accessory,(direct),2,1,$25.00,/,desktop
479,#11622,20191030,Boat A,google,1,1,"$1,299.00",/,desktop
480,#11622,20191030,Accessory,google,1,1,$99.00,/,desktop
481,#11623,20191030,Boat B,affirm.com,5,1,$999.00,/checkout/thank_you,mobile
482,#11611,20191029,Accessory,(direct),5,1,$18.00,/products/oru-kayak-the-adventure-unfolds-t-shirt,mobile
483,#11612,20191029,Accessory,google,1,1,$30.00,/collections/replacementparts,desktop
484,#11614,20191029,Boat A,(direct),1,1,"$1,299.00",/collections/kayaks,mobile
485,#11614,20191029,Accessory,(direct),1,1,$79.00,/collections/kayaks,mobile
486,#11614,20191029,Accessory,(direct),1,1,$110.00,/collections/kayaks,mobile
487,#11616,20191029,Boat A,google,3,1,"$1,299.00",/collections/accessories,desktop
488,#11616,20191029,Accessory,google,3,1,$79.00,/collections/accessories,desktop
489,#11616,20191029,Accessory,google,3,1,$99.00,/collections/accessories,desktop
490,#11618,20191029,Boat A,paddling.com,7,1,$70.00,/,tablet
